10,16.445241432694193
20,17.592824383695355
30,21.191057354635863
40,12.48612693171117
50,11.892027238910057
60,14.251663898497156
70,22.621200962236546
80,19.878222531774146
90,11.811174911401709
100,11.183531941064262
110,10.683760367743742
120,9.401520149497998
130,14.094273636010232
140,18.551916968357567
150,9.61833287984574
160,14.84139618672714
170,12.569529583058966
180,16.24770106626016
190,13.306582302550792
200,14.794983681713733
210,17.83900220252049
220,10.37221297958679
230,9.212569572663819
240,7.204092034843344
250,6.858432373681106
260,7.154196548311675
270,7.699281026987061
280,10.877905322290875
290,6.825421553784622
300,10.286511839060656
310,7.369215346113416
320,8.389299706813075
330,9.942356153435306
340,6.255533005708114
350,9.089957597864434
360,12.890974232282971
370,18.55796308171617
380,15.681239417929264
390,10.674861360131192
400,12.439738189784757
410,18.402291624203137
420,14.774771122933293
430,17.36218922099366
440,18.51605293645441
450,10.819858688664889
460,10.09471079952599
470,6.7206094337004565
480,6.759453622729425
490,8.369085372099414
500,10.539693758265457
510,7.577670951465037
520,8.26527194144098
530,6.901122857220633
540,11.521564385449917
550,11.887546860048266
560,6.662452792914092
570,10.148710653606217
580,8.90639324846776
590,11.613301062301032
600,8.830662958317776
610,9.231689121596526
620,7.582724920597811
630,7.70432707709871
640,8.428784025712487
650,8.374534166845024
660,6.975272107788188
670,6.425157088223364
680,7.882782562553326
690,12.389103209022242
700,6.873908367877869
710,9.793101015134
720,10.59468315868516
730,7.31500849855532
740,12.297405559767956
750,5.9221151639360565
760,12.507159297537013
770,5.605455238275622
780,11.902426568164834
790,9.705628318347431
800,10.417930396084238
810,11.929665625744226
820,9.648994151635298
830,10.079303939155302
840,13.295828807914724
850,8.401910971843217
860,12.068527131984188
870,10.794213613812213
880,7.67518318992413
890,5.738995727773798
900,12.177085488544163
910,9.772174310296156
920,9.141603338758458
930,10.840337656014796
940,7.714022930416609
950,12.230406282313528
960,12.3411383108071
970,11.355141286661262
980,17.57304485014056
990,13.143640381604353
1000,26.45530685956221
1010,18.60870977999137
1020,28.063529134002597
1030,16.9659838106513
1040,23.679534148773023
1050,22.325207844325735
1060,18.046704622488953
1070,21.793883074204402
1080,18.881807682420988
1090,18.7579538033436
1100,27.17398290138156
1110,25.326934430902256
1120,22.3843265207771
1130,26.67606380674967
1140,13.02077680259633
1150,12.3811676593842
1160,11.5936835093502
1170,17.850773606201095
1180,17.429298810811325
1190,18.07895566488543
1200,11.09736091837457
1210,20.555317425545876
1220,14.373456897756503
1230,13.673366625401224
1240,16.51888218958075
1250,19.25537745718949
1260,20.275864713977754
1270,16.649111804012552
1280,29.244106894369008
1290,26.15402920666765
1300,25.04448976595777
1310,15.491738196833566
1320,23.559290921778885
1330,24.081398478093345
1340,20.750185606153707
1350,28.94034344023632
1360,25.673756068806213
1370,39.84546301975361
1380,31.6130590320741
1390,20.396984930675742
1400,39.92361706956699
1410,14.778605154287645
1420,23.205573588625178
1430,20.031019962652703
1440,19.38964875989966
1450,21.070250325344624
1460,22.145140038323905
1470,20.968046816643696
1480,18.33085747430925
1490,24.875124305870283
1500,20.893635648138037
1510,26.03911794763239
1520,19.75562290146439
1530,35.44807698199148
1540,12.263306866391678
1550,17.118068394632967
1560,24.89392354055517
1570,19.204463020238553
1580,12.533944209898259
1590,23.19455150406701
1600,18.946005720703077
1610,20.278863910673767
1620,25.140308573074197
1630,17.0427560158134
1640,23.021874106666452
1650,23.112941839834093
1660,16.27885589419317
1670,14.614827994477753
1680,19.926433928536152
1690,19.631493313578407
1700,18.380957073935004
1710,17.121857618394447
1720,18.87898043337103
1730,11.768651855461398
1740,15.473701160136692
1750,20.474673469249197
1760,12.448145845836299
1770,20.700607832555672
1780,23.68658209127949
1790,21.35516788058712
1800,15.131642157243272
1810,20.585653670861213
1820,22.508286955878344
