time_in_seconds, average_speed_pixel
3.3333333333333335, 9.103246664202004
3.6666666666666665, 8.956510584364093
4.0, 9.41215177145452
4.333333333333333, 9.369306791782856
4.666666666666667, 8.99164087458759
5.0, 9.003518100829188
5.333333333333333, 9.30649460537703
5.666666666666667, 9.42378141632862
6.0, 10.126105364849426
6.333333333333333, 10.10299580742247
6.666666666666667, 10.070065930338764
7.0, 10.610176503465121
7.333333333333333, 10.481110987961866
7.666666666666667, 10.74140253326946
8.0, 10.881383830549437
8.333333333333334, 10.835826681551161
8.666666666666666, 10.591565796610766
9.0, 10.385832624169776
9.333333333333334, 9.883734116168073
9.666666666666666, 9.595065540119288
10.0, 9.997862986327545
10.333333333333334, 9.843135679706815
10.666666666666666, 9.729333974789435
11.0, 9.549524460123376
11.333333333333334, 9.464254274794953
11.666666666666666, 9.30339922653186
12.0, 9.46751192350256
12.333333333333334, 9.589222366848846
12.666666666666666, 9.661257375485174
13.0, 9.55296327155332
13.333333333333334, 9.383351029806205
13.666666666666666, 9.4163691501079
14.0, 9.652952039767085
14.333333333333334, 9.808347026451493
14.666666666666666, 9.869669198890309
15.0, 10.056566833412274
15.333333333333334, 10.247189327410087
15.666666666666666, 9.966932970208982
16.0, 9.666685741458462
16.333333333333332, 9.845498413278182
16.666666666666668, 9.31311608186645
17.0, 9.026227344774902
17.333333333333332, 8.942784970766606
17.666666666666668, 8.626345499310382
18.0, 8.984554246519313
18.333333333333332, 9.115628302280179
18.666666666666668, 8.944835206706813
19.0, 8.938898985332228
19.333333333333332, 9.3939250968568
19.666666666666668, 9.634881812234362
20.0, 10.143280505165686
20.333333333333332, 10.326113129696077
20.666666666666668, 10.143943141773745
21.0, 10.36785170202092
21.333333333333332, 9.93640912718344
21.666666666666668, 9.665791070627387
22.0, 9.430691534269108
22.333333333333332, 9.74183626674321
22.666666666666668, 9.464472780284094
23.0, 9.370014085749968
23.333333333333332, 9.314696912638082
23.666666666666668, 9.01886489518993
24.0, 9.131898839161689
24.333333333333332, 9.249311630736264
24.666666666666668, 9.313417699841029
25.0, 9.254698642426344
25.333333333333332, 9.404072300658509
25.666666666666668, 9.307419455106473
26.0, 9.486882095558288
26.333333333333332, 9.157326471310427
26.666666666666668, 8.872098821895875
27.0, 8.870529308214588
27.333333333333332, 8.98639520198557
27.666666666666668, 8.98221923590921
28.0, 9.15826192042974
28.333333333333332, 9.63596521025458
28.666666666666668, 9.947000888363
29.0, 10.057154236573483
29.333333333333332, 10.205678407290813
29.666666666666668, 10.672073254600162
30.0, 10.885738660313496
30.333333333333332, 11.344752940032102
30.666666666666668, 11.179669898168289
31.0, 11.20683388737092
31.333333333333332, 11.166156840436006
31.666666666666668, 10.814871745142439
32.0, 10.493041443549476
32.333333333333336, 10.37278584182315
32.666666666666664, 10.196594369946851
33.0, 10.092057662497698
33.333333333333336, 10.251643281007627
33.666666666666664, 9.90277026728306
34.0, 9.919011514732775
34.333333333333336, 9.862630660496938
34.666666666666664, 9.595092186898786
35.0, 9.778750482759637
35.333333333333336, 9.81218082223153
35.666666666666664, 9.769750016441717
36.0, 9.830060868891334
36.333333333333336, 9.55557047812313
36.666666666666664, 9.246714622427705
37.0, 9.277806811410493
37.333333333333336, 9.306769072830438
37.666666666666664, 9.078652545702237
38.0, 9.386258769808148
38.333333333333336, 9.568651548323063
38.666666666666664, 9.530166437941615
39.0, 9.536413525715519
39.333333333333336, 9.674409920194304
39.666666666666664, 9.761941703289343
40.0, 10.400591175459567
40.333333333333336, 10.711199928023342
40.666666666666664, 10.701084089021148
41.0, 10.880465702211293
41.333333333333336, 11.081132356259795
41.666666666666664, 10.824925597219172
42.0, 10.72422766769628
42.333333333333336, 10.817470719206815
42.666666666666664, 10.627639453054044
43.0, 10.627398874948263
43.333333333333336, 10.350170568306297
43.666666666666664, 10.03775998157191
44.0, 10.049482923850027
44.333333333333336, 9.815552840764614
44.666666666666664, 9.213958715827456
45.0, 8.940704036126867
45.333333333333336, 9.302566383932595
45.666666666666664, 9.191075181780402
46.0, 8.997618774812265
46.333333333333336, 9.003062091216966
46.666666666666664, 8.573093078166
47.0, 8.594409512279753
47.333333333333336, 8.582362603174314
47.666666666666664, 8.648516110193265
48.0, 8.95813308472035
48.333333333333336, 9.305190571418365
48.666666666666664, 9.146692552508588
49.0, 9.290617628349567
49.333333333333336, 9.326511453171653
49.666666666666664, 9.227378328119542
50.0, 9.574953350494294
50.333333333333336, 9.778663916472132
50.666666666666664, 9.720471882262405
51.0, 9.576584643060716
51.333333333333336, 9.470540239533701
51.666666666666664, 9.298838119220566
52.0, 9.304594820435787
52.333333333333336, 9.361700689507405
52.666666666666664, 9.762250355768076
53.0, 9.873276297225356
53.333333333333336, 10.136723610807058
53.666666666666664, 10.018872467587551
54.0, 10.359698701662149
54.333333333333336, 10.63897327204337
54.666666666666664, 10.696931494991707
55.0, 10.934329352106934
55.333333333333336, 10.742254635840291
55.666666666666664, 10.48746498699263
56.0, 10.148358558455746
56.333333333333336, 10.136874780346904
56.666666666666664, 9.725947887070937
57.0, 9.635448080166238
57.333333333333336, 9.587816976823381
57.666666666666664, 9.344208548820236
58.0, 9.392287875578067
58.333333333333336, 9.479994017850972
58.666666666666664, 9.636192055452113
59.0, 9.652984547974532
59.333333333333336, 9.613206987410253
59.666666666666664, 9.470331697309994
60.0, 9.721918593885805
60.333333333333336, 10.366355252534873
60.666666666666664, 10.264086951192187
61.0, 10.576121816692417
61.333333333333336, 10.526300477269746
61.666666666666664, 10.122960183707715
62.0, 10.056104888676126
62.333333333333336, 9.903700036309882
62.666666666666664, 9.928597218958858
63.0, 9.98746943709308
63.333333333333336, 10.012245922341188
63.666666666666664, 9.391144222543309
64.0, 9.345493223006478
64.33333333333333, 9.454013527830282
64.66666666666667, 9.393016431084225
65.0, 9.447000518987439
65.33333333333333, 9.601266403301533
65.66666666666667, 9.651680244018513
66.0, 9.714591803074423
66.33333333333333, 9.946851257816187
66.66666666666667, 9.81767848668223
67.0, 9.863191997169547
67.33333333333333, 9.747050470096761
67.66666666666667, 9.419175332643297
68.0, 9.358091591138171
68.33333333333333, 9.486885083375057
68.66666666666667, 9.186625544825082
69.0, 9.21253995699096
69.33333333333333, 9.131166418445753
69.66666666666667, 9.040631128021406
70.0, 8.98772658331835
70.33333333333333, 8.820211454822337
70.66666666666667, 8.82208928782504
71.0, 8.927439274635656
71.33333333333333, 9.224297983599556
71.66666666666667, 9.283831296489563
72.0, 9.532919862493006
72.33333333333333, 9.589701204522811
72.66666666666667, 9.290156726543527
73.0, 9.004422930950621
73.33333333333333, 9.231748699796027
73.66666666666667, 9.475688014207615
74.0, 9.786725542921811
74.33333333333333, 9.746492212779364
74.66666666666667, 9.780231113442472
75.0, 9.709064353061379
75.33333333333333, 9.611448801770624
75.66666666666667, 9.754887541596649
76.0, 10.091948310221195
76.33333333333333, 10.327426499082236
76.66666666666667, 10.606421130447343
77.0, 10.513195605720394
77.33333333333333, 10.250369006077317
77.66666666666667, 10.300747053560317
78.0, 10.201573298000394
78.33333333333333, 10.239520194099725
78.66666666666667, 10.519994834915916
79.0, 10.42504089714275
79.33333333333333, 10.682485404209233
79.66666666666667, 10.57680839351238
80.0, 10.039034414671852
80.33333333333333, 10.314543292711473
80.66666666666667, 10.316679921040365
81.0, 10.602154979594289
81.33333333333333, 10.91126139071206
81.66666666666667, 10.880498288195401
82.0, 10.723925073632047
82.33333333333333, 11.149675860318736
82.66666666666667, 11.173286070130601
83.0, 11.309351744956597
83.33333333333333, 11.56513246674277
83.66666666666667, 11.179343104289734
84.0, 11.14732652504862
84.33333333333333, 10.903344236212172
84.66666666666667, 10.283320062828077
85.0, 10.424703677792447
85.33333333333333, 10.631954934947174
85.66666666666667, 10.209764201933309
86.0, 9.919020554108965
86.33333333333333, 9.774422463730374
86.66666666666667, 9.457885383619942
87.0, 9.52361045044312
87.33333333333333, 9.670603977813672
87.66666666666667, 10.02662088555228
88.0, 10.516174583707567
88.33333333333333, 10.630111384485852
88.66666666666667, 10.335896013036441
89.0, 10.330184174413247
89.33333333333333, 10.373720632431311
89.66666666666667, 10.600339465315466
90.0, 10.75235176887283
90.33333333333333, 10.923416002739437
90.66666666666667, 10.92572667355746
91.0, 10.349105261874612
91.33333333333333, 10.110885822841663
91.66666666666667, 9.70918003367041
92.0, 9.776994594577673
92.33333333333333, 9.954914155981944
92.66666666666667, 9.919401522876736
93.0, 9.746651527809151
93.33333333333333, 9.690194791829784
93.66666666666667, 9.536011497207658
94.0, 9.531961301291439
94.33333333333333, 9.740888379004833
94.66666666666667, 9.814669744550482
95.0, 10.024381030372819
95.33333333333333, 10.068262081792511
95.66666666666667, 9.727712744335864
96.0, 9.864508783942203
96.33333333333333, 10.276130407488573
96.66666666666667, 10.315053117975776
97.0, 10.653367039685017
97.33333333333333, 10.710043736186577
97.66666666666667, 10.526756250168473
98.0, 10.527118340349272
98.33333333333333, 10.805111007515894
98.66666666666667, 10.701665295844135
99.0, 10.876432754484291
99.33333333333333, 10.754848165563487
99.66666666666667, 10.307157096696873
100.0, 10.34498205564759
100.33333333333333, 10.09751446040127
100.66666666666667, 10.035152588068458
101.0, 10.795304502118034
101.33333333333333, 10.664291105325912
101.66666666666667, 10.136464136551183
102.0, 10.097216176276486
102.33333333333333, 10.237426329134932
102.66666666666667, 10.1345183730055
103.0, 9.992250434891941
103.33333333333333, 10.029501339624561
103.66666666666667, 9.905669250425706
104.0, 9.796647914757232
104.33333333333333, 9.068530091072883
104.66666666666667, 8.703243613691292
105.0, 8.92315217405265
105.33333333333333, 9.42513651425416
105.66666666666667, 9.17138290803228
106.0, 9.479609099808709
106.33333333333333, 9.825238317747251
106.66666666666667, 9.882670280624664
107.0, 9.774174786934086
107.33333333333333, 10.065559728408775
107.66666666666667, 9.971909776342386
108.0, 10.345466873511166
108.33333333333333, 10.683339923868271
108.66666666666667, 10.0208994723067
109.0, 10.095954252680851
109.33333333333333, 9.99194191227662
109.66666666666667, 9.947088624894029
110.0, 10.207211892766464
110.33333333333333, 10.405160234167125
110.66666666666667, 10.43261644870006
111.0, 10.833118715925504
111.33333333333333, 10.794119556549898
111.66666666666667, 10.28509404595799
112.0, 10.74527785096024
112.33333333333333, 11.247775372428539
112.66666666666667, 11.122428393226397
113.0, 11.084510734687878
113.33333333333333, 10.794081582978738
113.66666666666667, 10.574975514654996
114.0, 10.22871002993153
114.33333333333333, 10.34759385161114
114.66666666666667, 10.337744732191966
115.0, 10.459637744126278
115.33333333333333, 10.11029397455028
115.66666666666667, 9.667382919881097
116.0, 9.729754888349282
116.33333333333333, 9.87618917614408
116.66666666666667, 9.655440811241563
117.0, 10.421930822025686
117.33333333333333, 10.759497003578968
117.66666666666667, 10.727050944345544
118.0, 10.730535153245764
118.33333333333333, 10.824977251181684
118.66666666666667, 11.102227757061694
119.0, 10.835648108251396
119.33333333333333, 10.85021460698048
119.66666666666667, 10.675345422231421
120.0, 10.558611177435258
120.33333333333333, 9.990323410993062
120.66666666666667, 9.321466894683384
121.0, 9.218204565973442
121.33333333333333, 9.21330597069686
121.66666666666667, 8.91707771953606
122.0, 8.768733445914636
122.33333333333333, 9.138815516785455
122.66666666666667, 8.970956282058248
123.0, 8.585832616190372
123.33333333333333, 8.861583985368956
123.66666666666667, 8.841151254495568
124.0, 9.33954710891494
124.33333333333333, 9.276937455009312
124.66666666666667, 9.083216539185571
125.0, 9.141334932535868
125.33333333333333, 9.458957961425822
125.66666666666667, 9.347501036756299
126.0, 9.36269841600208
126.33333333333333, 9.928261607228269
126.66666666666667, 10.075928606624462
127.0, 10.134909359294017
127.33333333333333, 10.097404098097318
127.66666666666667, 9.985924465608907
128.0, 10.354535491341155
128.33333333333334, 10.769681714903912
128.66666666666666, 10.258067833538991
129.0, 10.079325457110357
129.33333333333334, 10.162972246829199
129.66666666666666, 9.963047695280064
130.0, 9.856013914606148
130.33333333333334, 9.922008234510713
130.66666666666666, 10.095175267959053
131.0, 9.987496368559153
131.33333333333334, 10.34750977295462
131.66666666666666, 10.304789256443403
132.0, 10.583327051299307
132.33333333333334, 10.84174353474667
132.66666666666666, 10.75780093665504
133.0, 10.888859677921431
133.33333333333334, 10.647484533958677
133.66666666666666, 10.243013708975587
134.0, 10.208724904393014
134.33333333333334, 10.296296708801687
134.66666666666666, 9.600447930971567
135.0, 9.201453328588793
135.33333333333334, 8.741853615450918
135.66666666666666, 8.577189601006388
136.0, 8.505850670397423
136.33333333333334, 8.521439439546503
136.66666666666666, 8.358119880800995
137.0, 8.465251942307368
137.33333333333334, 8.576547219954085
137.66666666666666, 8.220172035813402
138.0, 8.27305154924509
138.33333333333334, 8.417992249001374
138.66666666666666, 8.562628881295865
139.0, 8.534154467226012
139.33333333333334, 8.720701570399699
139.66666666666666, 8.389705930443876
140.0, 8.662052774011556
140.33333333333334, 9.061678836691721
140.66666666666666, 8.837571828330272
141.0, 9.329403988397264
141.33333333333334, 9.413405489155261
141.66666666666666, 9.804201196737576
142.0, 10.002991935497569
142.33333333333334, 10.468451320052312
142.66666666666666, 10.454095292742428
143.0, 10.946965286681788
143.33333333333334, 10.93724203110058
143.66666666666666, 10.828633903254223
144.0, 10.928189436204939
144.33333333333334, 10.946496045987574
144.66666666666666, 11.023879356688036
145.0, 11.025685579545202
145.33333333333334, 10.950461920120388
145.66666666666666, 10.656193449428937
146.0, 10.987593035751589
146.33333333333334, 10.86883931666696
146.66666666666666, 10.857180889965765
147.0, 10.88972247607097
147.33333333333334, 11.11064446769866
147.66666666666666, 11.148537701154634
148.0, 11.191373967290053
148.33333333333334, 10.89374694968456
148.66666666666666, 10.86937842545968
149.0, 10.82386451903254
149.33333333333334, 10.576087638345175
149.66666666666666, 10.429240519021931
150.0, 10.702594268991772
150.33333333333334, 10.829684321824008
150.66666666666666, 10.755362021174541
151.0, 10.898742929259337
151.33333333333334, 11.190615660524031
151.66666666666666, 11.447412646650104
152.0, 11.918076485262151
152.33333333333334, 12.519383413851562
152.66666666666666, 12.430360186475074
153.0, 12.325640475295348
153.33333333333334, 12.07254818634517
153.66666666666666, 11.637697589828864
154.0, 11.375443565701701
154.33333333333334, 11.270647614737921
154.66666666666666, 11.200618330348052
155.0, 10.615358248629061
155.33333333333334, 10.38034914018423
155.66666666666666, 9.95566732312364
156.0, 10.075403542549317
156.33333333333334, 10.848538793149663
156.66666666666666, 10.96040123397779
157.0, 11.02806982161793
157.33333333333334, 11.10870366094051
157.66666666666666, 11.033976564498568
158.0, 10.836719347124507
158.33333333333334, 11.021867778707126
158.66666666666666, 10.954724540309927
159.0, 10.891833630329183
159.33333333333334, 11.183100861175358
159.66666666666666, 10.602122473053946
160.0, 10.605781774030685
160.33333333333334, 11.183182930812738
160.66666666666666, 11.246381300704957
161.0, 11.33847728351558
161.33333333333334, 11.446869846539519
161.66666666666666, 11.601795733937745
162.0, 11.858791782941601
162.33333333333334, 12.077040757488827
162.66666666666666, 11.438881304930874
163.0, 11.253735889953617
163.33333333333334, 11.03456158586587
163.66666666666666, 10.67162518014295
164.0, 11.13002452989219
164.33333333333334, 11.039339398058843
164.66666666666666, 10.956643161332293
165.0, 11.010910622690776
165.33333333333334, 10.659377480941385
165.66666666666666, 10.457161725242413
166.0, 10.84565912530666
166.33333333333334, 10.830286888125443
166.66666666666666, 11.191103892853153
167.0, 10.901238608086327
167.33333333333334, 10.404795035289057
167.66666666666666, 10.083464803563466
168.0, 9.67560509074865
168.33333333333334, 9.858853077069671
168.66666666666666, 9.568196160602888
169.0, 9.267713396879122
169.33333333333334, 8.960242396351727
169.66666666666666, 8.74459958747792
170.0, 8.560469413876842
170.33333333333334, 8.431885433478936
170.66666666666666, 8.149462572014503
171.0, 7.944516411529688
171.33333333333334, 8.073531273837961
171.66666666666666, 7.549490290727737
172.0, 7.566038650135027
172.33333333333334, 7.669644766455656
172.66666666666666, 7.422200659558153
173.0, 7.2196118428959934
173.33333333333334, 6.901471239125598
173.66666666666666, 7.213331523791133
174.0, 7.433915497450551
174.33333333333334, 8.199639275712453
174.66666666666666, 8.391962105932839
